2022-12-07 16:13:59,124 fast_tiny_tt_512_finetune_ic17mlt.py INFO: {
    "model": {
        "type": "FAST",
        "backbone": {
            "type": "fast_backbone",
            "config": "config/fast/nas-configs/fast_tiny.config"
        },
        "neck": {
            "type": "fast_neck",
            "config": "config/fast/nas-configs/fast_tiny.config"
        },
        "detection_head": {
            "type": "fast_head",
            "config": "config/fast/nas-configs/fast_tiny.config",
            "pooling_size": 7,
            "dropout_ratio": 0.1,
            "loss_text": {
                "type": "DiceLoss",
                "loss_weight": 0.5
            },
            "loss_kernel": {
                "type": "DiceLoss",
                "loss_weight": 1.0
            },
            "loss_emb": {
                "type": "EmbLoss_v1",
                "feature_dim": 4,
                "loss_weight": 0.25
            }
        }
    },
    "repeat_times": 10,
    "data": {
        "batch_size": 16,
        "train": {
            "type": "FAST_TT",
            "split": "train",
            "is_transform": true,
            "img_size": 512,
            "short_size": 512,
            "pooling_size": 7,
            "read_type": "cv2",
            "repeat_times": 10
        },
        "test": {
            "type": "FAST_TT",
            "split": "test",
            "short_size": 512,
            "read_type": "pil"
        }
    },
    "train_cfg": {
        "lr": 0.001,
        "schedule": "polylr",
        "epoch": 30,
        "optimizer": "Adam",
        "pretrain": "checkpoints/fast_tiny_ic17mlt_640/checkpoint_30ep.pth.tar",
        "save_interval": 1
    },
    "test_cfg": {
        "min_score": 0.85,
        "min_area": 200,
        "bbox_type": "poly",
        "result_path": "outputs/submit_tt/"
    }
}
2022-12-07 16:13:59,125 fast_tiny_tt_512_finetune_ic17mlt.py INFO: Checkpoint path: checkpoints/fast_tiny_tt_512_finetune_ic17mlt.
2022-12-07 16:14:03,122 fast_tiny_tt_512_finetune_ic17mlt.py INFO: Finetuning from pretrained model checkpoints/fast_tiny_ic17mlt_640/checkpoint_30ep.pth.tar.
2022-12-07 16:14:03,322 fast_tiny_tt_512_finetune_ic17mlt.py INFO: loading ema pretrained weights!
2022-12-07 16:14:03,335 fast_tiny_tt_512_finetune_ic17mlt.py INFO: <All keys matched successfully>
2022-12-07 16:14:03,340 fast_tiny_tt_512_finetune_ic17mlt.py INFO: fast_tiny_tt_512_finetune_ic17mlt
2022-12-07 16:14:03,340 fast_tiny_tt_512_finetune_ic17mlt.py INFO: 
Epoch: [1 | 30]
2022-12-07 16:14:19,542 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (1/783) LR: 0.001000 | Batch: 16.201s | Total: 0min | ETA: 211min | Loss: 0.448 | Loss(text/kernel/emb/rec): 0.149/0.239/0.060/0.000 | IoU(text/kernel): 0.736/0.515 | Acc rec: 0.000
2022-12-07 16:14:43,266 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (111/783) LR: 0.000996 | Batch: 0.360s | Total: 1min | ETA: 4min | Loss: 0.294 | Loss(text/kernel/emb/rec): 0.108/0.126/0.061/0.000 | IoU(text/kernel): 0.768/0.569 | Acc rec: 0.000
2022-12-07 16:14:45,499 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (121/783) LR: 0.000995 | Batch: 0.348s | Total: 1min | ETA: 4min | Loss: 0.292 | Loss(text/kernel/emb/rec): 0.106/0.125/0.061/0.000 | IoU(text/kernel): 0.771/0.571 | Acc rec: 0.000
2022-12-07 16:14:47,599 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (131/783) LR: 0.000995 | Batch: 0.338s | Total: 1min | ETA: 4min | Loss: 0.290 | Loss(text/kernel/emb/rec): 0.106/0.124/0.061/0.000 | IoU(text/kernel): 0.770/0.571 | Acc rec: 0.000
2022-12-07 16:14:49,824 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (141/783) LR: 0.000995 | Batch: 0.330s | Total: 1min | ETA: 4min | Loss: 0.290 | Loss(text/kernel/emb/rec): 0.106/0.124/0.060/0.000 | IoU(text/kernel): 0.771/0.571 | Acc rec: 0.000
2022-12-07 16:14:52,198 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (151/783) LR: 0.000994 | Batch: 0.324s | Total: 1min | ETA: 3min | Loss: 0.288 | Loss(text/kernel/emb/rec): 0.105/0.124/0.059/0.000 | IoU(text/kernel): 0.773/0.572 | Acc rec: 0.000
2022-12-07 16:14:54,340 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (161/783) LR: 0.000994 | Batch: 0.317s | Total: 1min | ETA: 3min | Loss: 0.285 | Loss(text/kernel/emb/rec): 0.105/0.122/0.059/0.000 | IoU(text/kernel): 0.773/0.573 | Acc rec: 0.000
2022-12-07 16:14:56,593 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (171/783) LR: 0.000993 | Batch: 0.311s | Total: 1min | ETA: 3min | Loss: 0.283 | Loss(text/kernel/emb/rec): 0.104/0.121/0.058/0.000 | IoU(text/kernel): 0.774/0.575 | Acc rec: 0.000
2022-12-07 16:14:58,868 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (181/783) LR: 0.000993 | Batch: 0.307s | Total: 1min | ETA: 3min | Loss: 0.281 | Loss(text/kernel/emb/rec): 0.103/0.120/0.058/0.000 | IoU(text/kernel): 0.776/0.575 | Acc rec: 0.000
2022-12-07 16:15:01,070 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (191/783) LR: 0.000993 | Batch: 0.302s | Total: 1min | ETA: 3min | Loss: 0.280 | Loss(text/kernel/emb/rec): 0.102/0.121/0.058/0.000 | IoU(text/kernel): 0.777/0.575 | Acc rec: 0.000
2022-12-07 16:15:03,344 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (201/783) LR: 0.000992 | Batch: 0.299s | Total: 1min | ETA: 3min | Loss: 0.279 | Loss(text/kernel/emb/rec): 0.102/0.120/0.058/0.000 | IoU(text/kernel): 0.777/0.575 | Acc rec: 0.000
2022-12-07 16:15:05,476 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (211/783) LR: 0.000992 | Batch: 0.294s | Total: 1min | ETA: 3min | Loss: 0.280 | Loss(text/kernel/emb/rec): 0.102/0.120/0.058/0.000 | IoU(text/kernel): 0.777/0.574 | Acc rec: 0.000
2022-12-07 16:15:07,729 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (221/783) LR: 0.000992 | Batch: 0.291s | Total: 1min | ETA: 3min | Loss: 0.279 | Loss(text/kernel/emb/rec): 0.102/0.120/0.057/0.000 | IoU(text/kernel): 0.777/0.575 | Acc rec: 0.000
2022-12-07 16:15:09,940 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (231/783) LR: 0.000991 | Batch: 0.288s | Total: 1min | ETA: 3min | Loss: 0.278 | Loss(text/kernel/emb/rec): 0.102/0.119/0.057/0.000 | IoU(text/kernel): 0.778/0.576 | Acc rec: 0.000
2022-12-07 16:15:12,204 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (241/783) LR: 0.000991 | Batch: 0.286s | Total: 1min | ETA: 3min | Loss: 0.276 | Loss(text/kernel/emb/rec): 0.101/0.118/0.057/0.000 | IoU(text/kernel): 0.778/0.577 | Acc rec: 0.000
2022-12-07 16:15:14,397 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (251/783) LR: 0.000990 | Batch: 0.283s | Total: 1min | ETA: 3min | Loss: 0.277 | Loss(text/kernel/emb/rec): 0.101/0.119/0.056/0.000 | IoU(text/kernel): 0.778/0.577 | Acc rec: 0.000
2022-12-07 16:15:16,454 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (261/783) LR: 0.000990 | Batch: 0.280s | Total: 1min | ETA: 2min | Loss: 0.276 | Loss(text/kernel/emb/rec): 0.101/0.118/0.056/0.000 | IoU(text/kernel): 0.778/0.577 | Acc rec: 0.000
2022-12-07 16:15:18,565 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (271/783) LR: 0.000990 | Batch: 0.278s | Total: 1min | ETA: 2min | Loss: 0.274 | Loss(text/kernel/emb/rec): 0.101/0.117/0.056/0.000 | IoU(text/kernel): 0.778/0.577 | Acc rec: 0.000
2022-12-07 16:15:20,983 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (281/783) LR: 0.000989 | Batch: 0.276s | Total: 1min | ETA: 2min | Loss: 0.274 | Loss(text/kernel/emb/rec): 0.101/0.118/0.056/0.000 | IoU(text/kernel): 0.779/0.577 | Acc rec: 0.000
2022-12-07 16:15:23,229 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (291/783) LR: 0.000989 | Batch: 0.275s | Total: 1min | ETA: 2min | Loss: 0.273 | Loss(text/kernel/emb/rec): 0.100/0.117/0.056/0.000 | IoU(text/kernel): 0.780/0.578 | Acc rec: 0.000
2022-12-07 16:15:25,245 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (301/783) LR: 0.000988 | Batch: 0.272s | Total: 1min | ETA: 2min | Loss: 0.273 | Loss(text/kernel/emb/rec): 0.100/0.117/0.056/0.000 | IoU(text/kernel): 0.780/0.578 | Acc rec: 0.000
2022-12-07 16:15:27,554 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (311/783) LR: 0.000988 | Batch: 0.271s | Total: 1min | ETA: 2min | Loss: 0.272 | Loss(text/kernel/emb/rec): 0.100/0.117/0.055/0.000 | IoU(text/kernel): 0.780/0.578 | Acc rec: 0.000
2022-12-07 16:15:29,705 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (321/783) LR: 0.000988 | Batch: 0.269s | Total: 1min | ETA: 2min | Loss: 0.271 | Loss(text/kernel/emb/rec): 0.100/0.116/0.055/0.000 | IoU(text/kernel): 0.780/0.578 | Acc rec: 0.000
2022-12-07 16:15:31,668 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (331/783) LR: 0.000987 | Batch: 0.267s | Total: 1min | ETA: 2min | Loss: 0.270 | Loss(text/kernel/emb/rec): 0.100/0.116/0.055/0.000 | IoU(text/kernel): 0.781/0.579 | Acc rec: 0.000
2022-12-07 16:15:34,080 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (341/783) LR: 0.000987 | Batch: 0.266s | Total: 2min | ETA: 2min | Loss: 0.270 | Loss(text/kernel/emb/rec): 0.100/0.116/0.055/0.000 | IoU(text/kernel): 0.781/0.579 | Acc rec: 0.000
2022-12-07 16:15:36,173 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (351/783) LR: 0.000987 | Batch: 0.264s | Total: 2min | ETA: 2min | Loss: 0.269 | Loss(text/kernel/emb/rec): 0.099/0.115/0.054/0.000 | IoU(text/kernel): 0.782/0.580 | Acc rec: 0.000
2022-12-07 16:15:38,416 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (361/783) LR: 0.000986 | Batch: 0.263s | Total: 2min | ETA: 2min | Loss: 0.268 | Loss(text/kernel/emb/rec): 0.099/0.115/0.054/0.000 | IoU(text/kernel): 0.782/0.581 | Acc rec: 0.000
2022-12-07 16:15:40,663 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (371/783) LR: 0.000986 | Batch: 0.262s | Total: 2min | ETA: 2min | Loss: 0.268 | Loss(text/kernel/emb/rec): 0.099/0.115/0.054/0.000 | IoU(text/kernel): 0.783/0.581 | Acc rec: 0.000
2022-12-07 16:15:42,787 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (381/783) LR: 0.000985 | Batch: 0.261s | Total: 2min | ETA: 2min | Loss: 0.268 | Loss(text/kernel/emb/rec): 0.099/0.115/0.054/0.000 | IoU(text/kernel): 0.783/0.581 | Acc rec: 0.000
2022-12-07 16:15:45,002 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (391/783) LR: 0.000985 | Batch: 0.260s | Total: 2min | ETA: 2min | Loss: 0.267 | Loss(text/kernel/emb/rec): 0.098/0.115/0.054/0.000 | IoU(text/kernel): 0.783/0.581 | Acc rec: 0.000
2022-12-07 16:15:47,178 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (401/783) LR: 0.000985 | Batch: 0.259s | Total: 2min | ETA: 2min | Loss: 0.267 | Loss(text/kernel/emb/rec): 0.098/0.115/0.054/0.000 | IoU(text/kernel): 0.784/0.582 | Acc rec: 0.000
2022-12-07 16:15:49,387 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (411/783) LR: 0.000984 | Batch: 0.258s | Total: 2min | ETA: 2min | Loss: 0.266 | Loss(text/kernel/emb/rec): 0.098/0.115/0.054/0.000 | IoU(text/kernel): 0.784/0.581 | Acc rec: 0.000
2022-12-07 16:15:51,608 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (421/783) LR: 0.000984 | Batch: 0.257s | Total: 2min | ETA: 2min | Loss: 0.266 | Loss(text/kernel/emb/rec): 0.098/0.114/0.054/0.000 | IoU(text/kernel): 0.784/0.582 | Acc rec: 0.000
2022-12-07 16:15:53,787 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (431/783) LR: 0.000984 | Batch: 0.256s | Total: 2min | ETA: 2min | Loss: 0.266 | Loss(text/kernel/emb/rec): 0.098/0.114/0.054/0.000 | IoU(text/kernel): 0.784/0.582 | Acc rec: 0.000
2022-12-07 16:15:56,028 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (441/783) LR: 0.000983 | Batch: 0.256s | Total: 2min | ETA: 1min | Loss: 0.265 | Loss(text/kernel/emb/rec): 0.097/0.114/0.054/0.000 | IoU(text/kernel): 0.785/0.582 | Acc rec: 0.000
2022-12-07 16:15:58,203 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (451/783) LR: 0.000983 | Batch: 0.255s | Total: 2min | ETA: 1min | Loss: 0.265 | Loss(text/kernel/emb/rec): 0.097/0.114/0.054/0.000 | IoU(text/kernel): 0.785/0.583 | Acc rec: 0.000
2022-12-07 16:16:00,437 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (461/783) LR: 0.000982 | Batch: 0.254s | Total: 2min | ETA: 1min | Loss: 0.265 | Loss(text/kernel/emb/rec): 0.097/0.114/0.054/0.000 | IoU(text/kernel): 0.785/0.583 | Acc rec: 0.000
2022-12-07 16:16:02,675 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (471/783) LR: 0.000982 | Batch: 0.253s | Total: 2min | ETA: 1min | Loss: 0.264 | Loss(text/kernel/emb/rec): 0.097/0.114/0.053/0.000 | IoU(text/kernel): 0.786/0.583 | Acc rec: 0.000
2022-12-07 16:16:04,684 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (481/783) LR: 0.000982 | Batch: 0.252s | Total: 2min | ETA: 1min | Loss: 0.263 | Loss(text/kernel/emb/rec): 0.097/0.113/0.053/0.000 | IoU(text/kernel): 0.786/0.583 | Acc rec: 0.000
2022-12-07 16:16:07,043 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (491/783) LR: 0.000981 | Batch: 0.252s | Total: 2min | ETA: 1min | Loss: 0.263 | Loss(text/kernel/emb/rec): 0.096/0.113/0.053/0.000 | IoU(text/kernel): 0.786/0.583 | Acc rec: 0.000
2022-12-07 16:16:09,319 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (501/783) LR: 0.000981 | Batch: 0.251s | Total: 2min | ETA: 1min | Loss: 0.263 | Loss(text/kernel/emb/rec): 0.096/0.113/0.053/0.000 | IoU(text/kernel): 0.787/0.583 | Acc rec: 0.000
2022-12-07 16:16:11,461 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (511/783) LR: 0.000980 | Batch: 0.251s | Total: 2min | ETA: 1min | Loss: 0.262 | Loss(text/kernel/emb/rec): 0.096/0.113/0.053/0.000 | IoU(text/kernel): 0.787/0.584 | Acc rec: 0.000
2022-12-07 16:16:13,704 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (521/783) LR: 0.000980 | Batch: 0.250s | Total: 2min | ETA: 1min | Loss: 0.261 | Loss(text/kernel/emb/rec): 0.096/0.113/0.053/0.000 | IoU(text/kernel): 0.788/0.584 | Acc rec: 0.000
2022-12-07 16:16:15,941 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (531/783) LR: 0.000980 | Batch: 0.250s | Total: 2min | ETA: 1min | Loss: 0.260 | Loss(text/kernel/emb/rec): 0.095/0.112/0.053/0.000 | IoU(text/kernel): 0.789/0.584 | Acc rec: 0.000
2022-12-07 16:16:18,081 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (541/783) LR: 0.000979 | Batch: 0.249s | Total: 2min | ETA: 1min | Loss: 0.260 | Loss(text/kernel/emb/rec): 0.095/0.113/0.053/0.000 | IoU(text/kernel): 0.789/0.584 | Acc rec: 0.000
2022-12-07 16:16:20,361 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (551/783) LR: 0.000979 | Batch: 0.249s | Total: 2min | ETA: 1min | Loss: 0.260 | Loss(text/kernel/emb/rec): 0.095/0.112/0.053/0.000 | IoU(text/kernel): 0.789/0.584 | Acc rec: 0.000
2022-12-07 16:16:22,670 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (561/783) LR: 0.000979 | Batch: 0.248s | Total: 2min | ETA: 1min | Loss: 0.260 | Loss(text/kernel/emb/rec): 0.095/0.112/0.052/0.000 | IoU(text/kernel): 0.789/0.584 | Acc rec: 0.000
2022-12-07 16:16:24,828 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (571/783) LR: 0.000978 | Batch: 0.248s | Total: 2min | ETA: 1min | Loss: 0.259 | Loss(text/kernel/emb/rec): 0.095/0.112/0.052/0.000 | IoU(text/kernel): 0.790/0.584 | Acc rec: 0.000
2022-12-07 16:16:26,909 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (581/783) LR: 0.000978 | Batch: 0.247s | Total: 2min | ETA: 1min | Loss: 0.259 | Loss(text/kernel/emb/rec): 0.095/0.112/0.052/0.000 | IoU(text/kernel): 0.790/0.585 | Acc rec: 0.000
2022-12-07 16:16:29,197 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (591/783) LR: 0.000977 | Batch: 0.247s | Total: 2min | ETA: 1min | Loss: 0.259 | Loss(text/kernel/emb/rec): 0.094/0.112/0.052/0.000 | IoU(text/kernel): 0.790/0.585 | Acc rec: 0.000
2022-12-07 16:16:31,399 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (601/783) LR: 0.000977 | Batch: 0.246s | Total: 2min | ETA: 1min | Loss: 0.258 | Loss(text/kernel/emb/rec): 0.094/0.112/0.052/0.000 | IoU(text/kernel): 0.790/0.585 | Acc rec: 0.000
2022-12-07 16:16:33,666 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (611/783) LR: 0.000977 | Batch: 0.246s | Total: 3min | ETA: 1min | Loss: 0.258 | Loss(text/kernel/emb/rec): 0.094/0.112/0.052/0.000 | IoU(text/kernel): 0.791/0.585 | Acc rec: 0.000
2022-12-07 16:16:35,917 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (621/783) LR: 0.000976 | Batch: 0.246s | Total: 3min | ETA: 1min | Loss: 0.257 | Loss(text/kernel/emb/rec): 0.094/0.112/0.052/0.000 | IoU(text/kernel): 0.791/0.585 | Acc rec: 0.000
2022-12-07 16:16:38,176 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (631/783) LR: 0.000976 | Batch: 0.245s | Total: 3min | ETA: 1min | Loss: 0.257 | Loss(text/kernel/emb/rec): 0.094/0.112/0.052/0.000 | IoU(text/kernel): 0.792/0.586 | Acc rec: 0.000
2022-12-07 16:16:40,359 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (641/783) LR: 0.000975 | Batch: 0.245s | Total: 3min | ETA: 1min | Loss: 0.257 | Loss(text/kernel/emb/rec): 0.094/0.112/0.052/0.000 | IoU(text/kernel): 0.791/0.586 | Acc rec: 0.000
2022-12-07 16:16:42,614 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (651/783) LR: 0.000975 | Batch: 0.245s | Total: 3min | ETA: 1min | Loss: 0.257 | Loss(text/kernel/emb/rec): 0.094/0.112/0.052/0.000 | IoU(text/kernel): 0.792/0.586 | Acc rec: 0.000
2022-12-07 16:16:44,749 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (661/783) LR: 0.000975 | Batch: 0.244s | Total: 3min | ETA: 1min | Loss: 0.257 | Loss(text/kernel/emb/rec): 0.093/0.112/0.052/0.000 | IoU(text/kernel): 0.792/0.586 | Acc rec: 0.000
2022-12-07 16:16:46,790 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (671/783) LR: 0.000974 | Batch: 0.244s | Total: 3min | ETA: 0min | Loss: 0.256 | Loss(text/kernel/emb/rec): 0.093/0.112/0.051/0.000 | IoU(text/kernel): 0.792/0.586 | Acc rec: 0.000
2022-12-07 16:16:49,121 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (681/783) LR: 0.000974 | Batch: 0.243s | Total: 3min | ETA: 0min | Loss: 0.256 | Loss(text/kernel/emb/rec): 0.093/0.112/0.051/0.000 | IoU(text/kernel): 0.793/0.586 | Acc rec: 0.000
2022-12-07 16:16:51,370 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (691/783) LR: 0.000974 | Batch: 0.243s | Total: 3min | ETA: 0min | Loss: 0.256 | Loss(text/kernel/emb/rec): 0.093/0.112/0.051/0.000 | IoU(text/kernel): 0.793/0.586 | Acc rec: 0.000
2022-12-07 16:16:53,452 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (701/783) LR: 0.000973 | Batch: 0.243s | Total: 3min | ETA: 0min | Loss: 0.255 | Loss(text/kernel/emb/rec): 0.093/0.111/0.051/0.000 | IoU(text/kernel): 0.793/0.586 | Acc rec: 0.000
2022-12-07 16:16:55,873 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (711/783) LR: 0.000973 | Batch: 0.243s | Total: 3min | ETA: 0min | Loss: 0.255 | Loss(text/kernel/emb/rec): 0.093/0.111/0.051/0.000 | IoU(text/kernel): 0.794/0.587 | Acc rec: 0.000
2022-12-07 16:16:57,986 fast_tiny_tt_512_finetune_ic17mlt.py INFO: (721/783) LR: 0.000972 | Batch: 0.242s | Total: 3min | ETA: 0min | Loss: 0.254 | Loss(text/kernel/emb/rec): 0.092/0.111/0.051/0.000 | IoU(text/kernel): 0.794/0.587 | Acc rec: 0.000
