2022-12-07 22:33:54,735 fast_tiny_tt_640_finetune_ic17mlt.py INFO: {
    "model": {
        "type": "FAST",
        "backbone": {
            "type": "fast_backbone",
            "config": "config/fast/nas-configs/fast_tiny.config"
        },
        "neck": {
            "type": "fast_neck",
            "config": "config/fast/nas-configs/fast_tiny.config"
        },
        "detection_head": {
            "type": "fast_head",
            "config": "config/fast/nas-configs/fast_tiny.config",
            "pooling_size": 9,
            "dropout_ratio": 0.1,
            "loss_text": {
                "type": "DiceLoss",
                "loss_weight": 0.5
            },
            "loss_kernel": {
                "type": "DiceLoss",
                "loss_weight": 1.0
            },
            "loss_emb": {
                "type": "EmbLoss_v1",
                "feature_dim": 4,
                "loss_weight": 0.25
            }
        }
    },
    "repeat_times": 10,
    "data": {
        "batch_size": 16,
        "train": {
            "type": "FAST_TT",
            "split": "train",
            "is_transform": true,
            "img_size": 640,
            "short_size": 640,
            "pooling_size": 9,
            "read_type": "cv2",
            "repeat_times": 10
        },
        "test": {
            "type": "FAST_TT",
            "split": "test",
            "short_size": 640,
            "read_type": "pil"
        }
    },
    "train_cfg": {
        "lr": 0.001,
        "schedule": "polylr",
        "epoch": 30,
        "optimizer": "Adam",
        "pretrain": "checkpoints/fast_tiny_ic17mlt_640/checkpoint_30ep.pth.tar",
        "save_interval": 1
    },
    "test_cfg": {
        "min_score": 0.85,
        "min_area": 250,
        "bbox_type": "poly",
        "result_path": "outputs/submit_tt/"
    }
}
2022-12-07 22:33:54,736 fast_tiny_tt_640_finetune_ic17mlt.py INFO: Checkpoint path: checkpoints/fast_tiny_tt_640_finetune_ic17mlt.
2022-12-07 22:34:00,923 fast_tiny_tt_640_finetune_ic17mlt.py INFO: Finetuning from pretrained model checkpoints/fast_tiny_ic17mlt_640/checkpoint_30ep.pth.tar.
2022-12-07 22:34:01,236 fast_tiny_tt_640_finetune_ic17mlt.py INFO: loading ema pretrained weights!
2022-12-07 22:34:01,252 fast_tiny_tt_640_finetune_ic17mlt.py INFO: <All keys matched successfully>
2022-12-07 22:34:01,258 fast_tiny_tt_640_finetune_ic17mlt.py INFO: fast_tiny_tt_640_finetune_ic17mlt
2022-12-07 22:34:01,258 fast_tiny_tt_640_finetune_ic17mlt.py INFO: 
Epoch: [1 | 30]
2022-12-07 22:34:29,276 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (1/783) LR: 0.001000 | Batch: 28.017s | Total: 0min | ETA: 366min | Loss: 0.422 | Loss(text/kernel/emb/rec): 0.143/0.215/0.063/0.000 | IoU(text/kernel): 0.728/0.529 | Acc rec: 0.000
2022-12-07 22:35:09,217 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (111/783) LR: 0.000996 | Batch: 0.612s | Total: 1min | ETA: 7min | Loss: 0.299 | Loss(text/kernel/emb/rec): 0.106/0.127/0.066/0.000 | IoU(text/kernel): 0.771/0.581 | Acc rec: 0.000
2022-12-07 22:35:12,795 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (121/783) LR: 0.000995 | Batch: 0.591s | Total: 1min | ETA: 7min | Loss: 0.297 | Loss(text/kernel/emb/rec): 0.105/0.127/0.066/0.000 | IoU(text/kernel): 0.773/0.582 | Acc rec: 0.000
2022-12-07 22:35:16,598 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (131/783) LR: 0.000995 | Batch: 0.575s | Total: 1min | ETA: 6min | Loss: 0.297 | Loss(text/kernel/emb/rec): 0.106/0.126/0.065/0.000 | IoU(text/kernel): 0.771/0.583 | Acc rec: 0.000
2022-12-07 22:35:20,411 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (141/783) LR: 0.000995 | Batch: 0.561s | Total: 1min | ETA: 6min | Loss: 0.296 | Loss(text/kernel/emb/rec): 0.106/0.125/0.065/0.000 | IoU(text/kernel): 0.770/0.583 | Acc rec: 0.000
2022-12-07 22:35:24,325 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (151/783) LR: 0.000994 | Batch: 0.550s | Total: 1min | ETA: 6min | Loss: 0.294 | Loss(text/kernel/emb/rec): 0.105/0.125/0.065/0.000 | IoU(text/kernel): 0.771/0.585 | Acc rec: 0.000
2022-12-07 22:35:27,962 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (161/783) LR: 0.000994 | Batch: 0.539s | Total: 1min | ETA: 6min | Loss: 0.293 | Loss(text/kernel/emb/rec): 0.105/0.124/0.064/0.000 | IoU(text/kernel): 0.772/0.585 | Acc rec: 0.000
2022-12-07 22:35:31,835 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (171/783) LR: 0.000993 | Batch: 0.530s | Total: 2min | ETA: 5min | Loss: 0.291 | Loss(text/kernel/emb/rec): 0.104/0.123/0.064/0.000 | IoU(text/kernel): 0.773/0.586 | Acc rec: 0.000
2022-12-07 22:35:35,521 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (181/783) LR: 0.000993 | Batch: 0.521s | Total: 2min | ETA: 5min | Loss: 0.290 | Loss(text/kernel/emb/rec): 0.104/0.123/0.064/0.000 | IoU(text/kernel): 0.774/0.586 | Acc rec: 0.000
2022-12-07 22:35:39,011 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (191/783) LR: 0.000993 | Batch: 0.512s | Total: 2min | ETA: 5min | Loss: 0.288 | Loss(text/kernel/emb/rec): 0.103/0.122/0.063/0.000 | IoU(text/kernel): 0.776/0.587 | Acc rec: 0.000
2022-12-07 22:35:42,979 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (201/783) LR: 0.000992 | Batch: 0.506s | Total: 2min | ETA: 5min | Loss: 0.287 | Loss(text/kernel/emb/rec): 0.102/0.121/0.064/0.000 | IoU(text/kernel): 0.778/0.588 | Acc rec: 0.000
2022-12-07 22:35:46,643 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (211/783) LR: 0.000992 | Batch: 0.499s | Total: 2min | ETA: 5min | Loss: 0.287 | Loss(text/kernel/emb/rec): 0.101/0.122/0.063/0.000 | IoU(text/kernel): 0.778/0.588 | Acc rec: 0.000
2022-12-07 22:35:50,624 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (221/783) LR: 0.000992 | Batch: 0.495s | Total: 2min | ETA: 5min | Loss: 0.285 | Loss(text/kernel/emb/rec): 0.101/0.121/0.063/0.000 | IoU(text/kernel): 0.779/0.588 | Acc rec: 0.000
2022-12-07 22:35:54,215 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (231/783) LR: 0.000991 | Batch: 0.489s | Total: 2min | ETA: 5min | Loss: 0.284 | Loss(text/kernel/emb/rec): 0.101/0.121/0.062/0.000 | IoU(text/kernel): 0.779/0.589 | Acc rec: 0.000
2022-12-07 22:35:57,874 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (241/783) LR: 0.000991 | Batch: 0.484s | Total: 2min | ETA: 4min | Loss: 0.283 | Loss(text/kernel/emb/rec): 0.100/0.120/0.062/0.000 | IoU(text/kernel): 0.780/0.589 | Acc rec: 0.000
2022-12-07 22:36:01,467 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (251/783) LR: 0.000990 | Batch: 0.479s | Total: 2min | ETA: 4min | Loss: 0.284 | Loss(text/kernel/emb/rec): 0.101/0.122/0.062/0.000 | IoU(text/kernel): 0.780/0.589 | Acc rec: 0.000
2022-12-07 22:36:04,679 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (261/783) LR: 0.000990 | Batch: 0.473s | Total: 2min | ETA: 4min | Loss: 0.284 | Loss(text/kernel/emb/rec): 0.101/0.121/0.062/0.000 | IoU(text/kernel): 0.780/0.589 | Acc rec: 0.000
2022-12-07 22:36:07,993 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (271/783) LR: 0.000990 | Batch: 0.468s | Total: 2min | ETA: 4min | Loss: 0.282 | Loss(text/kernel/emb/rec): 0.100/0.120/0.061/0.000 | IoU(text/kernel): 0.780/0.590 | Acc rec: 0.000
2022-12-07 22:36:11,130 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (281/783) LR: 0.000989 | Batch: 0.462s | Total: 2min | ETA: 4min | Loss: 0.283 | Loss(text/kernel/emb/rec): 0.100/0.121/0.061/0.000 | IoU(text/kernel): 0.780/0.590 | Acc rec: 0.000
2022-12-07 22:36:14,563 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (291/783) LR: 0.000989 | Batch: 0.458s | Total: 2min | ETA: 4min | Loss: 0.281 | Loss(text/kernel/emb/rec): 0.100/0.120/0.061/0.000 | IoU(text/kernel): 0.781/0.590 | Acc rec: 0.000
2022-12-07 22:36:18,131 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (301/783) LR: 0.000988 | Batch: 0.455s | Total: 2min | ETA: 4min | Loss: 0.281 | Loss(text/kernel/emb/rec): 0.100/0.120/0.061/0.000 | IoU(text/kernel): 0.782/0.590 | Acc rec: 0.000
2022-12-07 22:36:21,631 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (311/783) LR: 0.000988 | Batch: 0.451s | Total: 2min | ETA: 4min | Loss: 0.280 | Loss(text/kernel/emb/rec): 0.099/0.120/0.061/0.000 | IoU(text/kernel): 0.782/0.590 | Acc rec: 0.000
2022-12-07 22:36:25,542 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (321/783) LR: 0.000988 | Batch: 0.449s | Total: 2min | ETA: 3min | Loss: 0.280 | Loss(text/kernel/emb/rec): 0.099/0.120/0.060/0.000 | IoU(text/kernel): 0.782/0.590 | Acc rec: 0.000
2022-12-07 22:36:29,513 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (331/783) LR: 0.000987 | Batch: 0.448s | Total: 2min | ETA: 3min | Loss: 0.279 | Loss(text/kernel/emb/rec): 0.099/0.120/0.060/0.000 | IoU(text/kernel): 0.783/0.590 | Acc rec: 0.000
2022-12-07 22:36:33,193 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (341/783) LR: 0.000987 | Batch: 0.446s | Total: 3min | ETA: 3min | Loss: 0.279 | Loss(text/kernel/emb/rec): 0.099/0.120/0.060/0.000 | IoU(text/kernel): 0.783/0.590 | Acc rec: 0.000
2022-12-07 22:36:36,640 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (351/783) LR: 0.000987 | Batch: 0.443s | Total: 3min | ETA: 3min | Loss: 0.277 | Loss(text/kernel/emb/rec): 0.098/0.119/0.060/0.000 | IoU(text/kernel): 0.783/0.591 | Acc rec: 0.000
2022-12-07 22:36:40,474 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (361/783) LR: 0.000986 | Batch: 0.441s | Total: 3min | ETA: 3min | Loss: 0.277 | Loss(text/kernel/emb/rec): 0.098/0.119/0.060/0.000 | IoU(text/kernel): 0.784/0.591 | Acc rec: 0.000
2022-12-07 22:36:44,412 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (371/783) LR: 0.000986 | Batch: 0.440s | Total: 3min | ETA: 3min | Loss: 0.277 | Loss(text/kernel/emb/rec): 0.098/0.119/0.059/0.000 | IoU(text/kernel): 0.784/0.591 | Acc rec: 0.000
2022-12-07 22:36:48,113 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (381/783) LR: 0.000985 | Batch: 0.438s | Total: 3min | ETA: 3min | Loss: 0.276 | Loss(text/kernel/emb/rec): 0.098/0.119/0.059/0.000 | IoU(text/kernel): 0.785/0.591 | Acc rec: 0.000
2022-12-07 22:36:51,432 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (391/783) LR: 0.000985 | Batch: 0.435s | Total: 3min | ETA: 3min | Loss: 0.276 | Loss(text/kernel/emb/rec): 0.097/0.119/0.059/0.000 | IoU(text/kernel): 0.785/0.592 | Acc rec: 0.000
2022-12-07 22:36:54,804 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (401/783) LR: 0.000985 | Batch: 0.433s | Total: 3min | ETA: 3min | Loss: 0.275 | Loss(text/kernel/emb/rec): 0.097/0.119/0.059/0.000 | IoU(text/kernel): 0.785/0.592 | Acc rec: 0.000
2022-12-07 22:36:57,959 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (411/783) LR: 0.000984 | Batch: 0.430s | Total: 3min | ETA: 3min | Loss: 0.275 | Loss(text/kernel/emb/rec): 0.097/0.119/0.059/0.000 | IoU(text/kernel): 0.786/0.592 | Acc rec: 0.000
2022-12-07 22:37:01,448 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (421/783) LR: 0.000984 | Batch: 0.428s | Total: 3min | ETA: 3min | Loss: 0.274 | Loss(text/kernel/emb/rec): 0.097/0.119/0.059/0.000 | IoU(text/kernel): 0.786/0.592 | Acc rec: 0.000
2022-12-07 22:37:04,599 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (431/783) LR: 0.000984 | Batch: 0.425s | Total: 3min | ETA: 3min | Loss: 0.274 | Loss(text/kernel/emb/rec): 0.097/0.119/0.059/0.000 | IoU(text/kernel): 0.786/0.592 | Acc rec: 0.000
2022-12-07 22:37:08,130 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (441/783) LR: 0.000983 | Batch: 0.424s | Total: 3min | ETA: 2min | Loss: 0.274 | Loss(text/kernel/emb/rec): 0.097/0.118/0.059/0.000 | IoU(text/kernel): 0.786/0.592 | Acc rec: 0.000
2022-12-07 22:37:11,649 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (451/783) LR: 0.000983 | Batch: 0.422s | Total: 3min | ETA: 2min | Loss: 0.273 | Loss(text/kernel/emb/rec): 0.097/0.118/0.059/0.000 | IoU(text/kernel): 0.786/0.593 | Acc rec: 0.000
2022-12-07 22:37:15,334 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (461/783) LR: 0.000982 | Batch: 0.421s | Total: 3min | ETA: 2min | Loss: 0.273 | Loss(text/kernel/emb/rec): 0.097/0.118/0.058/0.000 | IoU(text/kernel): 0.787/0.593 | Acc rec: 0.000
2022-12-07 22:37:19,346 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (471/783) LR: 0.000982 | Batch: 0.421s | Total: 3min | ETA: 2min | Loss: 0.273 | Loss(text/kernel/emb/rec): 0.096/0.118/0.058/0.000 | IoU(text/kernel): 0.787/0.593 | Acc rec: 0.000
2022-12-07 22:37:22,546 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (481/783) LR: 0.000982 | Batch: 0.418s | Total: 3min | ETA: 2min | Loss: 0.272 | Loss(text/kernel/emb/rec): 0.096/0.118/0.058/0.000 | IoU(text/kernel): 0.788/0.593 | Acc rec: 0.000
2022-12-07 22:37:26,434 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (491/783) LR: 0.000981 | Batch: 0.418s | Total: 3min | ETA: 2min | Loss: 0.271 | Loss(text/kernel/emb/rec): 0.096/0.117/0.058/0.000 | IoU(text/kernel): 0.788/0.593 | Acc rec: 0.000
2022-12-07 22:37:30,075 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (501/783) LR: 0.000981 | Batch: 0.417s | Total: 3min | ETA: 2min | Loss: 0.271 | Loss(text/kernel/emb/rec): 0.096/0.117/0.058/0.000 | IoU(text/kernel): 0.789/0.594 | Acc rec: 0.000
2022-12-07 22:37:33,671 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (511/783) LR: 0.000980 | Batch: 0.416s | Total: 4min | ETA: 2min | Loss: 0.270 | Loss(text/kernel/emb/rec): 0.095/0.117/0.058/0.000 | IoU(text/kernel): 0.789/0.594 | Acc rec: 0.000
2022-12-07 22:37:37,231 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (521/783) LR: 0.000980 | Batch: 0.415s | Total: 4min | ETA: 2min | Loss: 0.269 | Loss(text/kernel/emb/rec): 0.095/0.117/0.058/0.000 | IoU(text/kernel): 0.790/0.594 | Acc rec: 0.000
2022-12-07 22:37:41,088 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (531/783) LR: 0.000980 | Batch: 0.414s | Total: 4min | ETA: 2min | Loss: 0.268 | Loss(text/kernel/emb/rec): 0.094/0.116/0.058/0.000 | IoU(text/kernel): 0.790/0.595 | Acc rec: 0.000
2022-12-07 22:37:44,350 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (541/783) LR: 0.000979 | Batch: 0.412s | Total: 4min | ETA: 2min | Loss: 0.268 | Loss(text/kernel/emb/rec): 0.094/0.116/0.058/0.000 | IoU(text/kernel): 0.791/0.595 | Acc rec: 0.000
2022-12-07 22:37:48,416 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (551/783) LR: 0.000979 | Batch: 0.412s | Total: 4min | ETA: 2min | Loss: 0.268 | Loss(text/kernel/emb/rec): 0.094/0.116/0.058/0.000 | IoU(text/kernel): 0.791/0.595 | Acc rec: 0.000
2022-12-07 22:37:52,291 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (561/783) LR: 0.000979 | Batch: 0.412s | Total: 4min | ETA: 2min | Loss: 0.267 | Loss(text/kernel/emb/rec): 0.094/0.116/0.057/0.000 | IoU(text/kernel): 0.792/0.595 | Acc rec: 0.000
2022-12-07 22:37:55,838 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (571/783) LR: 0.000978 | Batch: 0.411s | Total: 4min | ETA: 1min | Loss: 0.267 | Loss(text/kernel/emb/rec): 0.094/0.116/0.057/0.000 | IoU(text/kernel): 0.792/0.595 | Acc rec: 0.000
2022-12-07 22:37:59,414 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (581/783) LR: 0.000978 | Batch: 0.410s | Total: 4min | ETA: 1min | Loss: 0.266 | Loss(text/kernel/emb/rec): 0.094/0.116/0.057/0.000 | IoU(text/kernel): 0.792/0.596 | Acc rec: 0.000
2022-12-07 22:38:02,667 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (591/783) LR: 0.000977 | Batch: 0.408s | Total: 4min | ETA: 1min | Loss: 0.266 | Loss(text/kernel/emb/rec): 0.093/0.116/0.057/0.000 | IoU(text/kernel): 0.792/0.596 | Acc rec: 0.000
2022-12-07 22:38:06,800 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (601/783) LR: 0.000977 | Batch: 0.409s | Total: 4min | ETA: 1min | Loss: 0.266 | Loss(text/kernel/emb/rec): 0.093/0.115/0.057/0.000 | IoU(text/kernel): 0.793/0.596 | Acc rec: 0.000
2022-12-07 22:38:10,750 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (611/783) LR: 0.000977 | Batch: 0.408s | Total: 4min | ETA: 1min | Loss: 0.265 | Loss(text/kernel/emb/rec): 0.093/0.116/0.057/0.000 | IoU(text/kernel): 0.793/0.596 | Acc rec: 0.000
2022-12-07 22:38:14,166 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (621/783) LR: 0.000976 | Batch: 0.407s | Total: 4min | ETA: 1min | Loss: 0.265 | Loss(text/kernel/emb/rec): 0.093/0.115/0.057/0.000 | IoU(text/kernel): 0.793/0.596 | Acc rec: 0.000
2022-12-07 22:38:17,681 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (631/783) LR: 0.000976 | Batch: 0.406s | Total: 4min | ETA: 1min | Loss: 0.264 | Loss(text/kernel/emb/rec): 0.093/0.115/0.057/0.000 | IoU(text/kernel): 0.794/0.596 | Acc rec: 0.000
2022-12-07 22:38:21,502 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (641/783) LR: 0.000975 | Batch: 0.406s | Total: 4min | ETA: 1min | Loss: 0.264 | Loss(text/kernel/emb/rec): 0.093/0.115/0.056/0.000 | IoU(text/kernel): 0.794/0.596 | Acc rec: 0.000
2022-12-07 22:38:25,388 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (651/783) LR: 0.000975 | Batch: 0.406s | Total: 4min | ETA: 1min | Loss: 0.264 | Loss(text/kernel/emb/rec): 0.092/0.115/0.056/0.000 | IoU(text/kernel): 0.794/0.597 | Acc rec: 0.000
2022-12-07 22:38:29,260 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (661/783) LR: 0.000975 | Batch: 0.405s | Total: 4min | ETA: 1min | Loss: 0.264 | Loss(text/kernel/emb/rec): 0.092/0.115/0.056/0.000 | IoU(text/kernel): 0.795/0.597 | Acc rec: 0.000
2022-12-07 22:38:32,644 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (671/783) LR: 0.000974 | Batch: 0.404s | Total: 5min | ETA: 1min | Loss: 0.263 | Loss(text/kernel/emb/rec): 0.092/0.115/0.056/0.000 | IoU(text/kernel): 0.795/0.597 | Acc rec: 0.000
2022-12-07 22:38:36,512 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (681/783) LR: 0.000974 | Batch: 0.404s | Total: 5min | ETA: 1min | Loss: 0.263 | Loss(text/kernel/emb/rec): 0.092/0.115/0.056/0.000 | IoU(text/kernel): 0.795/0.597 | Acc rec: 0.000
2022-12-07 22:38:39,995 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (691/783) LR: 0.000974 | Batch: 0.403s | Total: 5min | ETA: 1min | Loss: 0.263 | Loss(text/kernel/emb/rec): 0.092/0.115/0.056/0.000 | IoU(text/kernel): 0.795/0.597 | Acc rec: 0.000
2022-12-07 22:38:43,310 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (701/783) LR: 0.000973 | Batch: 0.402s | Total: 5min | ETA: 1min | Loss: 0.262 | Loss(text/kernel/emb/rec): 0.092/0.115/0.056/0.000 | IoU(text/kernel): 0.796/0.598 | Acc rec: 0.000
2022-12-07 22:38:46,921 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (711/783) LR: 0.000973 | Batch: 0.402s | Total: 5min | ETA: 0min | Loss: 0.262 | Loss(text/kernel/emb/rec): 0.092/0.115/0.056/0.000 | IoU(text/kernel): 0.796/0.598 | Acc rec: 0.000
2022-12-07 22:38:50,375 fast_tiny_tt_640_finetune_ic17mlt.py INFO: (721/783) LR: 0.000972 | Batch: 0.401s | Total: 5min | ETA: 0min | Loss: 0.262 | Loss(text/kernel/emb/rec): 0.091/0.114/0.056/0.000 | IoU(text/kernel): 0.796/0.598 | Acc rec: 0.000
